title,built_date,bedrooms,district,unit_price,transaction_date,位置,经纬度
布鲁斯小镇(绿地·皇家官邸),2013,l2,pudong,20395,2021.04.20,上海市浦东新区布鲁斯小镇,"121.762169,31.033257"
布鲁斯小镇(绿地·皇家官邸),2013,l2,pudong,21519,2021.03.01,上海市浦东新区布鲁斯小镇,"121.762169,31.033257"
布鲁斯小镇(绿地·皇家官邸),2013,l2,pudong,14647,2019.12.21,上海市浦东新区布鲁斯小镇,"121.762169,31.033257"
布鲁斯小镇(绿地·皇家官邸),2013,l3,pudong,16835,2021.01.29,上海市浦东新区布鲁斯小镇,"121.762169,31.033257"
布鲁斯小镇(绿地·皇家官邸),2013,l3,pudong,21003,2021.01.24,上海市浦东新区布鲁斯小镇,"121.762169,31.033257"
布鲁斯小镇(绿地·皇家官邸),2013,l3,pudong,15159,2020.12.06,上海市浦东新区布鲁斯小镇,"121.762169,31.033257"
布鲁斯小镇(绿地·皇家官邸),2013,l3,pudong,31333,2021.03.20,上海市浦东新区布鲁斯小镇,"121.762169,31.033257"
欣欣苑,2004,l2,pudong,21392,2019.09.14,上海市浦东新区欣欣苑,"121.737900,31.041147"
欣欣苑,2004,l2,pudong,21349,2019.06.09,上海市浦东新区欣欣苑,"121.737900,31.041147"
人民东路2729弄,2000,l2,pudong,20349,2016.08.20,上海市浦东新区人民东路2729弄,"121.761795,31.049041"
天鹅泉公寓,2009,l2,pudong,26257,2015.12.09,上海市浦东新区天鹅泉公寓,"121.574348,31.333406"
皇宫半岛,2004,l3,pudong,21382,2021.10.18,上海市浦东新区皇宫半岛,"121.781013,31.042259"
皇宫半岛,2004,l5,pudong,27099,2016.09.30,上海市浦东新区皇宫半岛,"121.781013,31.042259"
皇宫半岛,2004,l3,pudong,23505,2019.12.05,上海市浦东新区皇宫半岛,"121.781013,31.042259"
皇宫半岛,2004,l4,pudong,25518,2019.11.05,上海市浦东新区皇宫半岛,"121.781013,31.042259"
凯德新视界(二期),2017,l3,pudong,22606,2021.06.25,上海市浦东新区凯德新视界,"121.808937,30.961933"
欣春苑,2009,l3,pudong,20532,2021.06.07,上海市浦东新区欣春苑,"121.705421,31.024275"
欣春苑,2009,l3,pudong,19370,2021.03.09,上海市浦东新区欣春苑,"121.705421,31.024275"
乐源城B区,2006,l3,pudong,21210,2021.05.22,上海市浦东新区乐源城b区,"121.772500,31.048314"
欣秋苑,2008,l3,pudong,19059,2021.04.12,上海市浦东新区欣秋苑,"121.705002,31.022058"
海霞佳苑,2012,l3,pudong,24354,2021.03.27,上海市浦东新区海霞佳苑,"121.745071,31.170147"
海霞佳苑,2012,l3,pudong,28665,2021.10.10,上海市浦东新区海霞佳苑,"121.745071,31.170147"
听潮民乐苑,2002,l3,pudong,25392,2021.03.04,上海市浦东新区听潮民乐苑,"121.745641,31.052087"
听潮民乐苑,2002,l3,pudong,27326,2021.04.10,上海市浦东新区听潮民乐苑,"121.745641,31.052087"
春港丽园(公寓),2000,l4,pudong,24029,2015.11.21,上海市浦东新区春港丽园,"121.622963,31.201820"
春港丽园(公寓),2000,l3,pudong,51235,2021.11.15,上海市浦东新区春港丽园,"121.622963,31.201820"
春港丽园(公寓),2001,l3,pudong,60016,2021.05.17,上海市浦东新区春港丽园,"121.622963,31.201820"
春港丽园(公寓),2003,l2,pudong,54543,2021.04.12,上海市浦东新区春港丽园,"121.622963,31.201820"
春港丽园(公寓),2003,l1,pudong,39648,2016.09.30,上海市浦东新区春港丽园,"121.622963,31.201820"
春港丽园(公寓),2003,l2,pudong,41386,2016.11.19,上海市浦东新区春港丽园,"121.622963,31.201820"
瀚龙苑,2006,l4,pudong,25392,2015.10.31,上海市浦东新区瀚龙苑,"121.666214,31.194107"
瀚龙苑,2006,l4,pudong,34688,2020.06.29,上海市浦东新区瀚龙苑,"121.666214,31.194107"
虹御公寓,1993,l4,pudong,19591,2015.09.17,上海市浦东新区虹御公寓,"121.626259,31.210310"
虹御公寓,1993,l3,pudong,42665,2021.10.08,上海市浦东新区虹御公寓,"121.626259,31.210310"
妙境家园,1999,l1,pudong,14164,2017.03.22,上海市浦东新区妙境家园,"121.697563,31.186970"
妙境家园,1999,l2,pudong,38990,2016.11.19,上海市浦东新区妙境家园,"121.697563,31.186970"
翠珠大厦,1998,l2,pudong,19410,2016.03.23,上海市浦东新区翠珠大厦,"121.699448,31.193600"
翠珠大厦,1998,l2,pudong,16556,2016.01.27,上海市浦东新区翠珠大厦,"121.699448,31.193600"
翠珠大厦,1998,l3,pudong,15511,2016.01.15,上海市浦东新区翠珠大厦,"121.699448,31.193600"
翠珠大厦,1998,l3,pudong,27858,2021.02.01,上海市浦东新区翠珠大厦,"121.699448,31.193600"
毕加索小镇(一期)(公寓),2010,l2,pudong,20508,2013.06.30,上海市浦东新区毕加索小镇,"121.705009,31.209188"
毕加索小镇(一期)(公寓),2010,l2,pudong,73907,2021.09.26,上海市浦东新区毕加索小镇,"121.705009,31.209188"
毕加索小镇(一期)(公寓),2010,l2,pudong,35078,2020.12.17,上海市浦东新区毕加索小镇,"121.705009,31.209188"
毕加索小镇(一期)(公寓),2010,l2,pudong,36000,2020.04.13,上海市浦东新区毕加索小镇,"121.705009,31.209188"
毕加索小镇(一期)(公寓),2010,l2,pudong,30254,2020.03.20,上海市浦东新区毕加索小镇,"121.705009,31.209188"
毕加索小镇(一期)(公寓),2010,l2,pudong,36083,2019.12.13,上海市浦东新区毕加索小镇,"121.705009,31.209188"
毕加索小镇(一期)(公寓),2010,l3,pudong,34037,2020.08.03,上海市浦东新区毕加索小镇,"121.705009,31.209188"
梅花路168弄,1999,l3,pudong,20456,2021.09.15,上海市浦东新区梅花路168弄,"121.760559,31.051775"
听潮五村,1996,l3,pudong,19587,2021.04.07,上海市浦东新区听潮五村,"121.747986,31.045692"
康敏苑,2007,l3,pudong,20087,2020.05.05,上海市浦东新区康敏苑,"121.741920,31.039824"
康敏苑,2012,l2,pudong,31643,2021.06.06,上海市浦东新区康敏苑,"121.741920,31.039824"
康敏苑,2012,l3,pudong,27704,2021.05.12,上海市浦东新区康敏苑,"121.741920,31.039824"
康敏苑,2012,l3,pudong,27198,2021.02.07,上海市浦东新区康敏苑,"121.741920,31.039824"
康敏苑,2012,l4,pudong,27892,2018.08.13,上海市浦东新区康敏苑,"121.741920,31.039824"
海高一村,1997,l4,pudong,16089,2016.03.13,上海市浦东新区海高一村,"121.584991,31.350050"
海高一村,1997,l3,pudong,27492,2021.11.14,上海市浦东新区海高一村,"121.584991,31.350050"
民胜苑,2002,l2,pudong,19490,2016.03.25,上海市浦东新区民胜苑,"121.654221,31.270546"
民胜苑,2002,l4,pudong,22469,2016.05.08,上海市浦东新区民胜苑,"121.654221,31.270546"
民胜苑,2002,l4,pudong,31267,2019.10.16,上海市浦东新区民胜苑,"121.654221,31.270546"
滴水湖馨苑一期,2010,l3,pudong,17172,2020.05.23,上海市浦东新区港城滴水湖馨苑,"121.908585,30.894524"
滴水湖馨苑一期,2010,l3,pudong,40605,2021.10.22,上海市浦东新区港城滴水湖馨苑,"121.908585,30.894524"
滴水湖馨苑一期,2010,l3,pudong,42809,2021.02.25,上海市浦东新区港城滴水湖馨苑,"121.908585,30.894524"
滴水湖馨苑一期,2010,l3,pudong,43672,2021.02.21,上海市浦东新区港城滴水湖馨苑,"121.908585,30.894524"
滴水湖馨苑一期,2010,l2,pudong,20941,2020.09.08,上海市浦东新区港城滴水湖馨苑,"121.908585,30.894524"
滴水湖馨苑一期,2010,l5,pudong,22223,2020.08.30,上海市浦东新区港城滴水湖馨苑,"121.908585,30.894524"
滴水湖馨苑一期,2010,l2,pudong,29639,2021.03.07,上海市浦东新区港城滴水湖馨苑,"121.908585,30.894524"
滴水湖馨苑一期,2010,l4,pudong,26951,2021.02.06,上海市浦东新区港城滴水湖馨苑,"121.908585,30.894524"
滴水湖馨苑一期,2010,l4,pudong,39701,2021.01.03,上海市浦东新区港城滴水湖馨苑,"121.908585,30.894524"
鼎隆大厦,1999,l3,pudong,13223,2016.07.22,上海市浦东新区鼎隆大厦,"121.550903,31.247553"
布鲁斯小镇(一期)(别墅),2010,l3,pudong,18355,2016.03.12,上海市浦东新区布鲁斯小镇,"121.762169,31.033257"
布鲁斯小镇(一期)(别墅),2010,l3,pudong,18126,2016.03.12,上海市浦东新区布鲁斯小镇,"121.762169,31.033257"
布鲁斯小镇(一期)(别墅),2013,l4,pudong,37278,2016.07.24,上海市浦东新区布鲁斯小镇,"121.762169,31.033257"
布鲁斯小镇(一期)(别墅),2013,l2,pudong,26041,2018.05.24,上海市浦东新区布鲁斯小镇,"121.762169,31.033257"
布鲁斯小镇(一期)(别墅),2013,l3,pudong,27962,2021.01.18,上海市浦东新区布鲁斯小镇,"121.762169,31.033257"
布鲁斯小镇(一期)(别墅),2010,l4,pudong,25946,2019.08.11,上海市浦东新区布鲁斯小镇,"121.762169,31.033257"
布鲁斯小镇(一期)(别墅),2010,l3,pudong,17060,2016.08.01,上海市浦东新区布鲁斯小镇,"121.762169,31.033257"
布鲁斯小镇(一期)(别墅),2010,l3,pudong,18750,2016.05.31,上海市浦东新区布鲁斯小镇,"121.762169,31.033257"
布鲁斯小镇(一期)(别墅),2010,l3,pudong,19681,2016.01.23,上海市浦东新区布鲁斯小镇,"121.762169,31.033257"
布鲁斯小镇(一期)(别墅),2010,l3,pudong,28375,2021.01.17,上海市浦东新区布鲁斯小镇,"121.762169,31.033257"
布鲁斯小镇(一期)(别墅),2013,l4,pudong,33135,2019.05.19,上海市浦东新区布鲁斯小镇,"121.762169,31.033257"
布鲁斯小镇(一期)(别墅),2013,l3,pudong,25807,2020.01.04,上海市浦东新区布鲁斯小镇,"121.762169,31.033257"
布鲁斯小镇(一期)(别墅),2010,l3,pudong,27881,2019.04.17,上海市浦东新区布鲁斯小镇,"121.762169,31.033257"
布鲁斯小镇(一期)(别墅),2010,l3,pudong,28264,2018.04.08,上海市浦东新区布鲁斯小镇,"121.762169,31.033257"
布鲁斯小镇(一期)(别墅),2010,l3,pudong,31656,2018.03.31,上海市浦东新区布鲁斯小镇,"121.762169,31.033257"
布鲁斯小镇(一期)(别墅),2010,l4,pudong,27219,2019.12.18,上海市浦东新区布鲁斯小镇,"121.762169,31.033257"
布鲁斯小镇(一期)(别墅),2010,l4,pudong,28182,2017.03.29,上海市浦东新区布鲁斯小镇,"121.762169,31.033257"
布鲁斯小镇(一期)(别墅),2010,l5,pudong,26191,2019.09.28,上海市浦东新区布鲁斯小镇,"121.762169,31.033257"
布鲁斯小镇(一期)(别墅),2010,l4,pudong,36765,2018.04.15,上海市浦东新区布鲁斯小镇,"121.762169,31.033257"
布鲁斯小镇(一期)(别墅),2010,l4,pudong,29432,2020.05.19,上海市浦东新区布鲁斯小镇,"121.762169,31.033257"
布鲁斯小镇(一期)(别墅),2010,l6,pudong,25141,2020.05.05,上海市浦东新区布鲁斯小镇,"121.762169,31.033257"
中海御景熙岸(公寓),2011,l4,pudong,15267,2019.05.24,上海市浦东新区中海御景熙岸,"121.531471,31.129238"
中海御景熙岸(公寓),2011,l4,pudong,15267,2019.01.17,上海市浦东新区中海御景熙岸,"121.531471,31.129238"
中海御景熙岸(公寓),2011,l4,pudong,24667,2018.01.01,上海市浦东新区中海御景熙岸,"121.531471,31.129238"
中海御景熙岸(公寓),2011,l4,pudong,22000,2018.01.01,上海市浦东新区中海御景熙岸,"121.531471,31.129238"
中海御景熙岸(公寓),2011,l4,pudong,48781,2021.04.18,上海市浦东新区中海御景熙岸,"121.531471,31.129238"
中海御景熙岸(公寓),2011,l4,pudong,54599,2017.04.10,上海市浦东新区中海御景熙岸,"121.531471,31.129238"
中海御景熙岸(公寓),2011,l4,pudong,32534,2019.05.24,上海市浦东新区中海御景熙岸,"121.531471,31.129238"
中海御景熙岸(公寓),2011,l4,pudong,31600,2019.01.17,上海市浦东新区中海御景熙岸,"121.531471,31.129238"
雪野二村,1993,l1,pudong,78562,2021.11.25,上海市浦东新区雪野二村,"121.497757,31.182205"
雪野二村,1986,l1,pudong,83424,2021.11.22,上海市浦东新区雪野二村,"121.497757,31.182205"
雪野二村,1993,l1,pudong,83109,2021.05.05,上海市浦东新区雪野二村,"121.497757,31.182205"
雪野二村,1987,l2,pudong,79689,2021.10.04,上海市浦东新区雪野二村,"121.497757,31.182205"
雪野二村,1986,l2,pudong,77664,2021.09.11,上海市浦东新区雪野二村,"121.497757,31.182205"
雪野二村,1994,l2,pudong,81505,2021.07.21,上海市浦东新区雪野二村,"121.497757,31.182205"
雪野二村,1992,l3,pudong,76359,2021.05.24,上海市浦东新区雪野二村,"121.497757,31.182205"
金杨新村四街坊,1995,l1,pudong,76654,2021.11.22,上海市浦东新区金杨新村四街坊,"121.573746,31.244490"
金杨新村四街坊,1995,l1,pudong,80627,2021.10.04,上海市浦东新区金杨新村四街坊,"121.573746,31.244490"
金杨新村四街坊,1995,l1,pudong,85207,2021.08.25,上海市浦东新区金杨新村四街坊,"121.573746,31.244490"
金杨新村四街坊,1995,l1,pudong,94683,2021.04.18,上海市浦东新区金杨新村四街坊,"121.573746,31.244490"
金杨新村四街坊,1995,l2,pudong,75300,2021.10.30,上海市浦东新区金杨新村四街坊,"121.573746,31.244490"
泉东(二)小区,1984,l1,pudong,108046,2021.11.20,上海市浦东新区泉东(二)小区,"121.522343,31.227040"
泉东(二)小区,1991,l2,pudong,117229,2020.11.28,上海市浦东新区泉东(二)小区,"121.522343,31.227040"
泉东(二)小区,1994,l2,pudong,103545,2020.11.09,上海市浦东新区泉东(二)小区,"121.522343,31.227040"
泉东(二)小区,1988,l3,pudong,88794,2020.11.02,上海市浦东新区泉东(二)小区,"121.522343,31.227040"
泉东(二)小区,1984,l3,pudong,88283,2017.09.17,上海市浦东新区泉东(二)小区,"121.522343,31.227040"
由由六村,1995,l1,pudong,65813,2021.11.17,上海市浦东新区由由六村,"121.528671,31.189981"
西镇小区(浦东),1991,l1,pudong,77218,2021.11.15,上海市浦东新区西镇小区(浦东),"121.549861,31.241775"
西镇小区(浦东),1989,l2,pudong,79048,2021.07.14,上海市浦东新区西镇小区(浦东),"121.549861,31.241775"
西镇小区(浦东),1991,l2,pudong,84097,2021.10.26,上海市浦东新区西镇小区(浦东),"121.549861,31.241775"
西镇小区(浦东),1991,l1,pudong,116305,2020.12.26,上海市浦东新区西镇小区(浦东),"121.549861,31.241775"
朱家滩小区,1984,l1,pudong,124116,2021.11.14,上海市浦东新区朱家滩小区,"121.519318,31.224300"
朱家滩小区,1985,l1,pudong,137152,2021.01.10,上海市浦东新区朱家滩小区,"121.519318,31.224300"
朱家滩小区,1986,l3,pudong,88827,2017.08.16,上海市浦东新区朱家滩小区,"121.519318,31.224300"
蓝高小区,1992,l1,pudong,84572,2021.11.13,上海市浦东新区蓝高小区,"121.530960,31.210274"
紫叶花园,1997,l1,pudong,66739,2021.09.25,上海市浦东新区紫叶花园,"121.551779,31.183208"
紫叶花园,1995,l1,pudong,65870,2021.06.24,上海市浦东新区紫叶花园,"121.551779,31.183208"
金杨二街坊,1995,l1,pudong,67938,2021.09.22,上海市浦东新区金杨二街坊,"121.576042,31.247480"
峨山路600-606号(双),1994,l1,pudong,73790,2021.07.16,上海市浦东新区峨山路600号,"121.522494,31.214241"
浦建小区,1990,l1,pudong,74805,2021.07.14,上海市浦东新区浦建小区,"121.520844,31.210224"
龙阳小区,1988,l1,pudong,75238,2021.07.11,上海市青浦区龙阳小区,"121.138237,31.160835"
博三小区,1994,l1,pudong,74492,2021.07.04,上海市浦东新区博三小区,"121.582100,31.264933"
云台二小区,1994,l1,pudong,72973,2021.07.03,上海市浦东新区云台二小区,"121.508713,31.175306"
云台二小区,1994,l2,pudong,73543,2021.11.11,上海市浦东新区云台二小区,"121.508713,31.175306"
云台二小区,1995,l3,pudong,57418,2019.08.09,上海市浦东新区云台二小区,"121.508713,31.175306"
云台二小区,1995,l2,pudong,65338,2021.10.16,上海市浦东新区云台二小区,"121.508713,31.175306"
香山新村东北街坊,1995,l1,pudong,67565,2021.06.23,上海市浦东新区香山新村东北街坊,"121.571350,31.242752"
香山新村东北街坊,1995,l2,pudong,65925,2021.10.31,上海市浦东新区香山新村东北街坊,"121.571350,31.242752"
香山新村东北街坊,1995,l2,pudong,64547,2021.10.24,上海市浦东新区香山新村东北街坊,"121.571350,31.242752"
华南名苑,2001,l1,pudong,88803,2021.06.15,上海市浦东新区华南名苑,"121.504112,31.189972"
华南名苑,2001,l2,pudong,79653,2021.03.27,上海市浦东新区华南名苑,"121.504112,31.189972"
潍坊二村,1978,l2,pudong,81774,2021.11.03,上海市浦东新区潍坊二村,"121.520438,31.220279"
潍坊二村,1982,l2,pudong,84746,2021.10.15,上海市浦东新区潍坊二村,"121.520438,31.220279"
潍坊二村,1978,l2,pudong,85638,2021.06.05,上海市浦东新区潍坊二村,"121.520438,31.220279"
潍坊二村,1978,l2,pudong,94818,2021.06.05,上海市浦东新区潍坊二村,"121.520438,31.220279"
潍坊二村,1979,l2,pudong,94595,2021.03.30,上海市浦东新区潍坊二村,"121.520438,31.220279"
潍坊二村,1979,l2,pudong,87981,2020.12.31,上海市浦东新区潍坊二村,"121.520438,31.220279"
潍坊二村,1979,l2,pudong,79523,2021.11.07,上海市浦东新区潍坊二村,"121.520438,31.220279"
上南五村,1987,l2,pudong,66750,2021.10.31,上海市浦东新区上南五村,"121.506447,31.243141"
上南五村,1988,l3,pudong,63432,2021.11.22,上海市浦东新区上南五村,"121.506447,31.243141"
上南五村,1993,l3,pudong,54352,2021.01.07,上海市浦东新区上南五村,"121.506447,31.243141"
东建新村,1976,l2,pudong,80232,2021.07.31,上海市浦东新区东建新村,"121.520584,31.217115"
上南一村,1989,l2,pudong,84837,2021.07.13,上海市浦东新区上南一村,"121.497604,31.178314"
上南一村,1982,l2,pudong,77807,2021.05.30,上海市浦东新区上南一村,"121.497604,31.178314"
上南一村,1982,l3,pudong,58157,2020.09.12,上海市浦东新区上南一村,"121.497604,31.178314"
上南一村,1982,l3,pudong,56935,2020.08.23,上海市浦东新区上南一村,"121.497604,31.178314"
上南一村,1982,l3,pudong,64963,2020.12.13,上海市浦东新区上南一村,"121.497604,31.178314"
蓝城小区,1994,l2,pudong,69726,2021.06.27,上海市浦东新区蓝城小区,"121.580772,31.262857"
西邱小区,1996,l2,pudong,77165,2021.06.20,上海市浦东新区西邱小区,"121.513199,31.206554"
海院小区,1987,l2,pudong,70438,2021.06.19,上海市浦东新区海院小区,"121.536110,31.241575"
海院小区,1987,l3,pudong,68328,2020.09.12,上海市浦东新区海院小区,"121.536110,31.241575"
上南十二村,1994,l2,pudong,66272,2021.05.05,上海市浦东新区上南十二村,"121.504684,31.168999"
上南十二村,1994,l2,pudong,64155,2021.03.10,上海市浦东新区上南十二村,"121.504684,31.168999"
民生四村,1984,l2,pudong,74737,2021.05.05,上海市浦东新区民生四村,"121.543091,31.239918"
上南八村,1984,l2,pudong,71667,2021.05.05,上海市浦东新区上南八村,"121.502464,31.172760"
上南八村,1988,l2,pudong,65671,2021.03.15,上海市浦东新区上南八村,"121.502464,31.172760"
金杨新村五街坊,1994,l2,pudong,62742,2021.04.23,上海市浦东新区金杨新村五街坊,"121.578316,31.244730"
金杨新村五街坊,1994,l3,pudong,60433,2020.10.07,上海市浦东新区金杨新村五街坊,"121.578316,31.244730"
栖山小区,1987,l2,pudong,76597,2021.04.10,上海市浦东新区栖山小区,"121.543633,31.241777"
栖山小区,1987,l3,pudong,71314,2020.11.16,上海市浦东新区栖山小区,"121.543633,31.241777"
栖山小区,1987,l3,pudong,59992,2020.01.14,上海市浦东新区栖山小区,"121.543633,31.241777"
金杨七街坊,1995,l2,pudong,64051,2021.04.05,上海市浦东新区金杨七街坊,"121.580353,31.246513"
金杨七街坊,1995,l2,pudong,58338,2021.11.01,上海市浦东新区金杨七街坊,"121.580353,31.246513"
东南新村(浦东),1980,l2,pudong,82053,2021.03.24,上海市浦东新区浦东,"121.544379,31.221517"
东南新村(浦东),1979,l2,pudong,87495,2021.02.05,上海市浦东新区浦东,"121.544379,31.221517"
BPC陆家嘴创业街区,2016,l2,pudong,84735,2021.03.13,上海市浦东新区陆家嘴创业街区,"121.556715,31.233225"
BPC陆家嘴创业街区,2016,l2,pudong,93529,2021.04.04,上海市浦东新区陆家嘴创业街区,"121.556715,31.233225"
BPC陆家嘴创业街区,2016,l2,pudong,96539,2021.03.30,上海市浦东新区陆家嘴创业街区,"121.556715,31.233225"
三林世博家园(大道站路94弄),2006,l1,pudong,54940,2021.11.24,上海市浦东新区三林世博家园,"121.540749,31.159538"
三林世博家园(大道站路94弄),2006,l2,pudong,58017,2021.09.12,上海市浦东新区三林世博家园,"121.540749,31.159538"
三林苑（一期）,1995,l1,pudong,57193,2021.11.22,上海市浦东新区三林苑,"121.522354,31.144276"
三林苑（一期）,1995,l4,pudong,54401,2017.03.04,上海市浦东新区三林苑,"121.522354,31.144276"
三林苑（二期）,1995,l1,pudong,58197,2021.11.21,上海市浦东新区三林苑,"121.522354,31.144276"
培花久远公寓,1997,l1,pudong,65154,2021.11.08,上海市浦东新区培花久远公寓,"121.561012,31.195515"
东绣苑,2012,l1,pudong,57035,2021.11.07,上海市浦东新区东绣苑,"121.690804,31.176067"
东绣苑,2012,l3,pudong,46325,2021.10.21,上海市浦东新区东绣苑,"121.690804,31.176067"
仙都绿苑,2005,l1,pudong,56926,2021.11.02,上海市浦东新区仙都绿苑,"121.562965,31.258480"
仙都绿苑,2005,l1,pudong,44990,2019.09.09,上海市浦东新区仙都绿苑,"121.562965,31.258480"
周康五村,2013,l1,pudong,51843,2021.10.31,上海市浦东新区周康五村,"121.573570,31.132505"
金桥湾清水苑,1998,l1,pudong,65556,2021.10.20,上海市浦东新区金桥湾清水苑,"121.595373,31.259637"
金桥湾清水苑,1998,l1,pudong,65754,2021.09.26,上海市浦东新区金桥湾清水苑,"121.595373,31.259637"
金桥湾清水苑,1998,l2,pudong,70740,2021.09.28,上海市浦东新区金桥湾清水苑,"121.595373,31.259637"
金桥湾清水苑,1998,l2,pudong,68435,2021.10.16,上海市浦东新区金桥湾清水苑,"121.595373,31.259637"
金桥湾清水苑,1998,l4,pudong,62804,2017.04.23,上海市浦东新区金桥湾清水苑,"121.595373,31.259637"
汤巷馨村(一期),2008,l1,pudong,57255,2021.10.18,上海市长宁区汤巷馨村,"121.430061,31.220840"
聚龙家园,2002,l1,pudong,60000,2021.10.17,上海市浦东新区聚龙家园,"121.568558,31.196529"
长青教师公寓,1991,l1,pudong,58577,2021.10.10,上海市浦东新区长青教师公寓,"121.487228,31.174734"
龙沟新苑,2005,l1,pudong,70950,2021.10.07,上海市浦东新区龙沟新苑,"121.568764,31.197325"
龙沟新苑,2005,l3,pudong,69245,2020.09.20,上海市浦东新区龙沟新苑,"121.568764,31.197325"
唐丰苑,2014,l1,pudong,51913,2021.09.23,上海市浦东新区唐丰苑,"121.653900,31.198944"
唐丰苑,2014,l1,pudong,55057,2021.08.07,上海市浦东新区唐丰苑,"121.653900,31.198944"
唐丰苑,2014,l3,pudong,52352,2021.11.16,上海市浦东新区唐丰苑,"121.653900,31.198944"
高行家园,2009,l1,pudong,57235,2021.09.20,上海市浦东新区高行家园,"121.614189,31.295094"
高行家园,2009,l4,pudong,31030,2015.12.26,上海市浦东新区高行家园,"121.614189,31.295094"
高行家园,2009,l2,pudong,62508,2021.09.23,上海市浦东新区高行家园,"121.614189,31.295094"
高行家园,2008,l3,pudong,58422,2021.11.21,上海市浦东新区高行家园,"121.614189,31.295094"
高行家园,2008,l3,pudong,54610,2021.10.10,上海市浦东新区高行家园,"121.614189,31.295094"
新高苑(二期),2008,l1,pudong,65177,2021.07.12,上海市浦东新区新高苑,"121.619873,31.290350"
川杨新苑(六期),2012,l1,pudong,64167,2021.07.12,上海市浦东新区川杨新苑,"121.635956,31.188620"
海运新村,1990,l1,pudong,73369,2021.07.11,上海市浦东新区海运新村,"121.514206,31.206743"
荷三小区,1994,l2,pudong,52827,2021.11.23,上海市浦东新区荷三小区,"121.597572,31.265436"
金杨新村九街坊,1994,l2,pudong,63860,2021.11.20,上海市浦东新区金杨新村九街坊,"121.581871,31.252098"
金杨新村九街坊,1994,l2,pudong,65867,2021.11.14,上海市浦东新区金杨新村九街坊,"121.581871,31.252098"
金杨新村九街坊,1993,l2,pudong,62413,2021.10.15,上海市浦东新区金杨新村九街坊,"121.581871,31.252098"
金杨新村九街坊,1994,l3,pudong,62742,2021.07.27,上海市浦东新区金杨新村九街坊,"121.581871,31.252098"
金杨新村九街坊,1993,l3,pudong,60256,2021.04.06,上海市浦东新区金杨新村九街坊,"121.581871,31.252098"
景源佳苑,2007,l2,pudong,49064,2021.11.16,上海市浦东新区景源佳苑,"121.575737,31.288219"
佳虹小区,1994,l2,pudong,55531,2021.11.11,上海市浦东新区佳虹小区,"121.614937,31.267649"
绿川小区,1997,l2,pudong,53121,2021.11.06,上海市浦东新区绿川小区,"121.550903,31.171652"
绿川小区,1997,l2,pudong,55145,2021.11.05,上海市浦东新区绿川小区,"121.550903,31.171652"
鹏海小区,1997,l2,pudong,60253,2021.11.04,上海市浦东新区鹏海小区,"121.562927,31.174227"
鹏海小区,1997,l2,pudong,64650,2021.07.19,上海市浦东新区鹏海小区,"121.562927,31.174227"
鹏海小区,1997,l2,pudong,66209,2021.07.13,上海市浦东新区鹏海小区,"121.562927,31.174227"
鹏海小区,1997,l2,pudong,62957,2021.10.12,上海市浦东新区鹏海小区,"121.562927,31.174227"
鹏海小区,1997,l3,pudong,60414,2021.05.31,上海市浦东新区鹏海小区,"121.562927,31.174227"
凌兆新村(凌兆路256弄),1994,l2,pudong,58556,2021.10.29,上海市浦东新区凌兆路256弄,"121.496010,31.142004"
上南九村,1986,l2,pudong,62985,2021.10.26,上海市浦东新区上南九村,"121.498367,31.169945"
南新四村,1995,l2,pudong,60536,2021.10.19,上海市浦东新区南新四村,"121.540749,31.172556"
六荷苑小区,1996,l3,pudong,52991,2021.01.09,上海市浦东新区六荷苑小区,"121.589066,31.268684"
锦南浦三小区,1995,l3,pudong,53338,2020.11.28,上海市浦东新区锦南浦三小区,"121.518250,31.188393"
沂南路42弄,1985,l3,pudong,55101,2020.10.11,上海市浦东新区沂南路42弄,"121.507345,31.197909"
齐七小区,1997,l3,pudong,54830,2020.09.20,上海市浦东新区齐七小区,"121.511879,31.178364"
齐七小区,1997,l3,pudong,66273,2021.03.14,上海市浦东新区齐七小区,"121.511879,31.178364"
齐七小区,1997,l3,pudong,58625,2020.07.04,上海市浦东新区齐七小区,"121.511879,31.178364"
齐七小区,1997,l3,pudong,59197,2020.06.19,上海市浦东新区齐七小区,"121.511879,31.178364"
上南三村,1983,l3,pudong,61362,2020.07.25,上海市闵行区上南三村,"121.397827,31.012070"
上南三村,1984,l3,pudong,56391,2019.09.04,上海市闵行区上南三村,"121.397827,31.012070"
天池一村,1994,l3,pudong,60953,2020.06.22,上海市浦东新区天池一村,"121.543701,31.185362"
天池一村,1994,l3,pudong,60892,2021.05.19,上海市浦东新区天池一村,"121.543701,31.185362"
上南二村,1989,l3,pudong,58132,2020.03.22,上海市浦东新区上南二村,"121.496651,31.177719"
上南二村,1989,l3,pudong,63765,2020.10.15,上海市浦东新区上南二村,"121.496651,31.177719"
上南四村,1982,l3,pudong,59334,2020.03.03,上海市浦东新区上南四村,"121.497688,31.172470"
上南四村,1982,l3,pudong,64905,2017.03.05,上海市浦东新区上南四村,"121.497688,31.172470"
浦发绿城永泰路2079弄,2004,l3,pudong,45653,2020.01.16,上海市浦东新区永泰路2079弄,"121.524450,31.142801"
三林安居苑,1998,l3,pudong,51885,2020.01.07,上海市浦东新区三林安居苑,"121.523715,31.145131"
